gml_id,namespace,localId,label,heatConten,emissionHe,diurnalVar,value,q,x,y
ES.3308,NL.IMAER,ES.3308,ADECS (1806),0.000000000000000,426.000000000000000,CONTINUOUS,"(4:0,166,0,0)",166.000000,160796.000,493543.000
ES.3309,NL.IMAER,ES.3309,ADECS (1807),0.000000000000000,445.000000000000000,CONTINUOUS,"(4:0,166,0,0)",166.000000,160502.000,493272.000
ES.3310,NL.IMAER,ES.3310,ADECS (1808),0.000000000000000,467.000000000000000,CONTINUOUS,"(4:0,156,0,0)",156.000000,160207.000,493002.000
ES.3311,NL.IMAER,ES.3311,ADECS (1809),0.000000000000000,517.000000000000000,CONTINUOUS,"(4:0,152,0,0)",152.000000,159912.000,492731.000
ES.3312,NL.IMAER,ES.3312,ADECS (1810),0.000000000000000,582.000000000000000,CONTINUOUS,"(4:0,153,0,0)",153.000000,159618.000,492461.000
ES.3313,NL.IMAER,ES.3313,ADECS (1811),0.000000000000000,659.000000000000000,CONTINUOUS,"(4:0,133,0,0)",133.000000,161870.000,486451.000
ES.3314,NL.IMAER,ES.3314,ADECS (1812),0.000000000000000,680.000000000000000,CONTINUOUS,"(4:0,133,0,0)",133.000000,162269.000,486475.000
ES.3315,NL.IMAER,ES.3315,ADECS (1813),0.000000000000000,702.000000000000000,CONTINUOUS,"(4:0,133,0,0)",133.000000,162664.000,486537.000
ES.3316,NL.IMAER,ES.3316,ADECS (1814),0.000000000000000,723.000000000000000,CONTINUOUS,"(4:0,133,0,0)",133.000000,163051.000,486639.000
ES.3317,NL.IMAER,ES.3317,ADECS (1815),0.000000000000000,786.000000000000000,CONTINUOUS,"(4:0,127,0,0)",127.000000,163426.000,486778.000
ES.3318,NL.IMAER,ES.3318,ADECS (1816),0.000000000000000,851.000000000000000,CONTINUOUS,"(4:0,127,0,0)",127.000000,163785.000,486955.000
ES.3319,NL.IMAER,ES.3319,ADECS (1817),0.000000000000000,280.000000000000000,CONTINUOUS,"(4:0,0.015,0,0)",0.015000,160393.000,494443.000
ES.3320,NL.IMAER,ES.3320,ADECS (1818),0.000000000000000,359.000000000000000,CONTINUOUS,"(4:0,0.00169,0,0)",0.001690,162419.000,499086.000
ES.3321,NL.IMAER,ES.3321,ADECS (1819),0.000000000000000,377.000000000000000,CONTINUOUS,"(4:0,0.00169,0,0)",0.001690,162593.000,499440.000
ES.3322,NL.IMAER,ES.3322,ADECS (1820),0.000000000000000,395.000000000000000,CONTINUOUS,"(4:0,0.00169,0,0)",0.001690,162886.000,499713.000
ES.3323,NL.IMAER,ES.3323,ADECS (1821),0.000000000000000,413.000000000000000,CONTINUOUS,"(4:0,0.00169,0,0)",0.001690,163193.000,499969.000
ES.3324,NL.IMAER,ES.3324,ADECS (1822),0.000000000000000,430.000000000000000,CONTINUOUS,"(4:0,0.00169,0,0)",0.001690,163482.000,500245.000
ES.3325,NL.IMAER,ES.3325,ADECS (1823),0.000000000000000,448.000000000000000,CONTINUOUS,"(4:0,0.00169,0,0)",0.001690,163741.000,500549.000
ES.3326,NL.IMAER,ES.3326,ADECS (1824),0.000000000000000,37.000000000000000,CONTINUOUS,"(4:0,0.24,0,0)",0.240000,164332.000,496788.000
ES.3327,NL.IMAER,ES.3327,ADECS (1825),0.000000000000000,74.000000000000000,CONTINUOUS,"(4:0,0.164,0,0)",0.164000,164038.000,496518.000
ES.3328,NL.IMAER,ES.3328,ADECS (1826),0.000000000000000,111.000000000000000,CONTINUOUS,"(4:0,0.164,0,0)",0.164000,163743.000,496248.000
ES.3329,NL.IMAER,ES.3329,ADECS (1827),0.000000000000000,149.000000000000000,CONTINUOUS,"(4:0,0.164,0,0)",0.164000,163449.000,495977.000
ES.3330,NL.IMAER,ES.3330,ADECS (1828),0.000000000000000,186.000000000000000,CONTINUOUS,"(4:0,0.0823,0,0)",0.082300,163154.000,495707.000
ES.3331,NL.IMAER,ES.3331,ADECS (1829),0.000000000000000,223.000000000000000,CONTINUOUS,"(4:0,0.0823,0,0)",0.082300,162859.000,495436.000
ES.3332,NL.IMAER,ES.3332,ADECS (1830),0.000000000000000,260.000000000000000,CONTINUOUS,"(4:0,0.0823,0,0)",0.082300,162564.000,495165.000
ES.3333,NL.IMAER,ES.3333,ADECS (1831),0.000000000000000,297.000000000000000,CONTINUOUS,"(4:0,0.0823,0,0)",0.082300,162270.000,494895.000
ES.3334,NL.IMAER,ES.3334,ADECS (1832),0.000000000000000,371.000000000000000,CONTINUOUS,"(4:0,0.0823,0,0)",0.082300,161680.000,494354.000
ES.3335,NL.IMAER,ES.3335,ADECS (1833),0.000000000000000,408.000000000000000,CONTINUOUS,"(4:0,0.0411,0,0)",0.041100,161385.000,494084.000
ES.3336,NL.IMAER,ES.3336,ADECS (1834),0.000000000000000,445.000000000000000,CONTINUOUS,"(4:0,0.0411,0,0)",0.041100,161009.000,493960.000
ES.3337,NL.IMAER,ES.3337,ADECS (1835),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,160654.000,494142.000
ES.3338,NL.IMAER,ES.3338,ADECS (1836),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,160394.000,494443.000
ES.3339,NL.IMAER,ES.3339,ADECS (1837),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,160302.000,494823.000
ES.3340,NL.IMAER,ES.3340,ADECS (1838),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,160505.000,495165.000
ES.3341,NL.IMAER,ES.3341,ADECS (1839),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,160800.000,495435.000
ES.3342,NL.IMAER,ES.3342,ADECS (1840),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,161094.000,495706.000
ES.3343,NL.IMAER,ES.3343,ADECS (1841),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,161389.000,495976.000
ES.3344,NL.IMAER,ES.3344,ADECS (1842),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,161684.000,496247.000
ES.3345,NL.IMAER,ES.3345,ADECS (1843),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,161978.000,496518.000
ES.3346,NL.IMAER,ES.3346,ADECS (1844),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,162273.000,496788.000
ES.3347,NL.IMAER,ES.3347,ADECS (1845),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,162567.000,497059.000
ES.3348,NL.IMAER,ES.3348,ADECS (1846),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,162852.000,497337.000
ES.3349,NL.IMAER,ES.3349,ADECS (1847),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,163014.000,497688.000
ES.3350,NL.IMAER,ES.3350,ADECS (1848),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,162886.000,498062.000
ES.3351,NL.IMAER,ES.3351,ADECS (1849),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,162673.000,498389.000
ES.3352,NL.IMAER,ES.3352,ADECS (1850),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,162680.000,498783.000
ES.3353,NL.IMAER,ES.3353,ADECS (1851),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,162857.000,499135.000
ES.3354,NL.IMAER,ES.3354,ADECS (1852),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,163156.000,499399.000
ES.3355,NL.IMAER,ES.3355,ADECS (1853),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,163474.000,499642.000
ES.3356,NL.IMAER,ES.3356,ADECS (1854),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,163765.000,499917.000
ES.3357,NL.IMAER,ES.3357,ADECS (1855),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164030.000,500215.000
ES.3358,NL.IMAER,ES.3358,ADECS (1856),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164259.000,500543.000
ES.3359,NL.IMAER,ES.3359,ADECS (1857),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164450.000,500894.000
ES.3360,NL.IMAER,ES.3360,ADECS (1858),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164628.000,501250.000
ES.3361,NL.IMAER,ES.3361,ADECS (1859),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164736.000,501636.000
ES.3362,NL.IMAER,ES.3362,ADECS (1860),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164821.000,502026.000
ES.3363,NL.IMAER,ES.3363,ADECS (1861),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164877.000,502422.000
ES.3364,NL.IMAER,ES.3364,ADECS (1862),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164893.000,502821.000
ES.3365,NL.IMAER,ES.3365,ADECS (1863),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164889.000,503221.000
ES.3366,NL.IMAER,ES.3366,ADECS (1864),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164874.000,503621.000
ES.3367,NL.IMAER,ES.3367,ADECS (1865),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164859.000,504021.000
ES.3368,NL.IMAER,ES.3368,ADECS (1866),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164844.000,504420.000
ES.3369,NL.IMAER,ES.3369,ADECS (1867),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164829.000,504820.000
ES.3370,NL.IMAER,ES.3370,ADECS (1868),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164814.000,505220.000
ES.3371,NL.IMAER,ES.3371,ADECS (1869),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164799.000,505620.000
ES.3372,NL.IMAER,ES.3372,ADECS (1870),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164784.000,506019.000
ES.3373,NL.IMAER,ES.3373,ADECS (1871),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164769.000,506419.000
ES.3374,NL.IMAER,ES.3374,ADECS (1872),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164756.000,506819.000
ES.3375,NL.IMAER,ES.3375,ADECS (1873),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164746.000,507219.000
ES.3376,NL.IMAER,ES.3376,ADECS (1874),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164750.000,507618.000
ES.3377,NL.IMAER,ES.3377,ADECS (1875),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164806.000,508014.000
ES.3378,NL.IMAER,ES.3378,ADECS (1876),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164873.000,508408.000
ES.3379,NL.IMAER,ES.3379,ADECS (1877),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,164981.000,508793.000
ES.3380,NL.IMAER,ES.3380,ADECS (1878),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,165111.000,509171.000
ES.3381,NL.IMAER,ES.3381,ADECS (1879),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,165271.000,509537.000
ES.3382,NL.IMAER,ES.3382,ADECS (1880),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,165460.000,509889.000
ES.3383,NL.IMAER,ES.3383,ADECS (1881),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,165667.000,510231.000
ES.3384,NL.IMAER,ES.3384,ADECS (1882),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,165914.000,510546.000
ES.3385,NL.IMAER,ES.3385,ADECS (1883),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,166170.000,510852.000
ES.3386,NL.IMAER,ES.3386,ADECS (1884),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,166461.000,511127.000
ES.3387,NL.IMAER,ES.3387,ADECS (1885),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,166764.000,511387.000
ES.3388,NL.IMAER,ES.3388,ADECS (1886),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,167089.000,511620.000
ES.3389,NL.IMAER,ES.3389,ADECS (1887),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,167431.000,511827.000
ES.3390,NL.IMAER,ES.3390,ADECS (1888),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,167791.000,511998.000
ES.3391,NL.IMAER,ES.3391,ADECS (1889),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,168176.000,512105.000
ES.3392,NL.IMAER,ES.3392,ADECS (1890),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,168562.000,512212.000
ES.3393,NL.IMAER,ES.3393,ADECS (1891),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,168947.000,512319.000
ES.3394,NL.IMAER,ES.3394,ADECS (1892),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,169332.000,512427.000
ES.3395,NL.IMAER,ES.3395,ADECS (1893),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,169718.000,512534.000
ES.3396,NL.IMAER,ES.3396,ADECS (1894),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,170104.000,512638.000
ES.3397,NL.IMAER,ES.3397,ADECS (1895),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,170491.000,512736.000
ES.3398,NL.IMAER,ES.3398,ADECS (1896),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,170875.000,512849.000
ES.3399,NL.IMAER,ES.3399,ADECS (1897),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,171250.000,512986.000
ES.3400,NL.IMAER,ES.3400,ADECS (1898),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,171610.000,513161.000
ES.3401,NL.IMAER,ES.3401,ADECS (1899),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,171954.000,513364.000
ES.3402,NL.IMAER,ES.3402,ADECS (1900),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,172276.000,513601.000
ES.3403,NL.IMAER,ES.3403,ADECS (1901),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,172579.000,513861.000
ES.3404,NL.IMAER,ES.3404,ADECS (1902),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,172852.000,514153.000
ES.3405,NL.IMAER,ES.3405,ADECS (1903),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,173113.000,514457.000
ES.3406,NL.IMAER,ES.3406,ADECS (1904),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,173362.000,514769.000
ES.3407,NL.IMAER,ES.3407,ADECS (1905),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,173610.000,515083.000
ES.3408,NL.IMAER,ES.3408,ADECS (1906),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0274,0,0)",0.027400,173857.000,515398.000
ES.3409,NL.IMAER,ES.3409,ADECS (1907),0.000000000000000,18.000000000000000,CONTINUOUS,"(4:0,0.0401,0,0)",0.040100,162933.000,495504.000
ES.3410,NL.IMAER,ES.3410,ADECS (1908),0.000000000000000,58.000000000000000,CONTINUOUS,"(4:0,0.0537,0,0)",0.053700,163228.000,495775.000
ES.3411,NL.IMAER,ES.3411,ADECS (1909),0.000000000000000,98.000000000000000,CONTINUOUS,"(4:0,0.0537,0,0)",0.053700,163522.000,496045.000
ES.3412,NL.IMAER,ES.3412,ADECS (1910),0.000000000000000,138.000000000000000,CONTINUOUS,"(4:0,0.0537,0,0)",0.053700,163817.000,496316.000
ES.3413,NL.IMAER,ES.3413,ADECS (1911),0.000000000000000,179.000000000000000,CONTINUOUS,"(4:0,0.0537,0,0)",0.053700,164112.000,496586.000
ES.3414,NL.IMAER,ES.3414,ADECS (1912),0.000000000000000,219.000000000000000,CONTINUOUS,"(4:0,0.0537,0,0)",0.053700,164406.000,496857.000
ES.3415,NL.IMAER,ES.3415,ADECS (1913),0.000000000000000,259.000000000000000,CONTINUOUS,"(4:0,0.0537,0,0)",0.053700,164701.000,497127.000
ES.3416,NL.IMAER,ES.3416,ADECS (1914),0.000000000000000,299.000000000000000,CONTINUOUS,"(4:0,0.0537,0,0)",0.053700,164996.000,497398.000
ES.3417,NL.IMAER,ES.3417,ADECS (1915),0.000000000000000,311.000000000000000,CONTINUOUS,"(4:0,0.0268,0,0)",0.026800,167091.000,495013.000
ES.3418,NL.IMAER,ES.3418,ADECS (1916),0.000000000000000,338.000000000000000,CONTINUOUS,"(4:0,0.0156,0,0)",0.015600,167328.000,494691.000
ES.3419,NL.IMAER,ES.3419,ADECS (1917),0.000000000000000,364.000000000000000,CONTINUOUS,"(4:0,0.0156,0,0)",0.015600,167554.000,494361.000
ES.3420,NL.IMAER,ES.3420,ADECS (1918),0.000000000000000,391.000000000000000,CONTINUOUS,"(4:0,0.0156,0,0)",0.015600,167766.000,494022.000
ES.3421,NL.IMAER,ES.3421,ADECS (1919),0.000000000000000,417.000000000000000,CONTINUOUS,"(4:0,0.0156,0,0)",0.015600,167978.000,493683.000
ES.3422,NL.IMAER,ES.3422,ADECS (1920),0.000000000000000,444.000000000000000,CONTINUOUS,"(4:0,0.0156,0,0)",0.015600,168191.000,493344.000
ES.3423,NL.IMAER,ES.3423,ADECS (1921),0.000000000000000,457.000000000000000,CONTINUOUS,"(4:0,0.0268,0,0)",0.026800,168403.000,493005.000
ES.3424,NL.IMAER,ES.3424,ADECS (1922),0.000000000000000,280.000000000000000,CONTINUOUS,"(4:0,0.021,0,0)",0.021000,166588.000,497042.000
ES.3425,NL.IMAER,ES.3425,ADECS (1923),0.000000000000000,309.000000000000000,CONTINUOUS,"(4:0,0.00737,0,0)",0.007370,167091.000,495013.000
ES.3426,NL.IMAER,ES.3426,ADECS (1924),0.000000000000000,327.000000000000000,CONTINUOUS,"(4:0,0.00236,0,0)",0.002360,167328.000,494691.000
ES.3427,NL.IMAER,ES.3427,ADECS (1925),0.000000000000000,345.000000000000000,CONTINUOUS,"(4:0,0.00236,0,0)",0.002360,167554.000,494361.000
ES.3428,NL.IMAER,ES.3428,ADECS (1926),0.000000000000000,363.000000000000000,CONTINUOUS,"(4:0,0.00236,0,0)",0.002360,167766.000,494022.000
ES.3429,NL.IMAER,ES.3429,ADECS (1927),0.000000000000000,381.000000000000000,CONTINUOUS,"(4:0,0.00236,0,0)",0.002360,167978.000,493683.000
ES.3430,NL.IMAER,ES.3430,ADECS (1928),0.000000000000000,399.000000000000000,CONTINUOUS,"(4:0,0.00236,0,0)",0.002360,168191.000,493344.000
ES.3431,NL.IMAER,ES.3431,ADECS (1929),0.000000000000000,417.000000000000000,CONTINUOUS,"(4:0,0.00236,0,0)",0.002360,168403.000,493005.000
ES.3432,NL.IMAER,ES.3432,ADECS (1930),0.000000000000000,435.000000000000000,CONTINUOUS,"(4:0,0.00236,0,0)",0.002360,168615.000,492666.000
ES.3433,NL.IMAER,ES.3433,ADECS (1931),0.000000000000000,453.000000000000000,CONTINUOUS,"(4:0,0.00236,0,0)",0.002360,168827.000,492327.000
ES.3434,NL.IMAER,ES.3434,ADECS (1932),0.000000000000000,52.000000000000000,CONTINUOUS,"(4:0,0.0337,0,0)",0.033700,162564.000,495165.000
ES.3435,NL.IMAER,ES.3435,ADECS (1933),0.000000000000000,103.000000000000000,CONTINUOUS,"(4:0,0.0337,0,0)",0.033700,162270.000,494895.000
ES.3436,NL.IMAER,ES.3436,ADECS (1934),0.000000000000000,154.000000000000000,CONTINUOUS,"(4:0,0.0337,0,0)",0.033700,161975.000,494625.000
ES.3437,NL.IMAER,ES.3437,ADECS (1935),0.000000000000000,206.000000000000000,CONTINUOUS,"(4:0,0.0337,0,0)",0.033700,161681.000,494354.000
ES.3438,NL.IMAER,ES.3438,ADECS (1936),0.000000000000000,257.000000000000000,CONTINUOUS,"(4:0,0.0157,0,0)",0.015700,161386.000,494083.000
ES.3439,NL.IMAER,ES.3439,ADECS (1937),0.000000000000000,305.000000000000000,CONTINUOUS,"(4:0,0.0117,0,0)",0.011700,162387.000,493092.000
ES.3440,NL.IMAER,ES.3440,ADECS (1938),0.000000000000000,86.000000000000000,CONTINUOUS,"(4:0,0.0332,0,0)",0.033200,164038.000,496518.000
ES.3441,NL.IMAER,ES.3441,ADECS (1939),0.000000000000000,129.000000000000000,CONTINUOUS,"(4:0,0.0332,0,0)",0.033200,163743.000,496248.000
ES.3442,NL.IMAER,ES.3442,ADECS (1940),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,163449.000,495977.000
ES.3443,NL.IMAER,ES.3443,ADECS (1941),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,163154.000,495707.000
ES.3444,NL.IMAER,ES.3444,ADECS (1942),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,162564.000,495165.000
ES.3445,NL.IMAER,ES.3445,ADECS (1943),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,162270.000,494895.000
ES.3446,NL.IMAER,ES.3446,ADECS (1944),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,161975.000,494625.000
ES.3447,NL.IMAER,ES.3447,ADECS (1945),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,161680.000,494354.000
ES.3448,NL.IMAER,ES.3448,ADECS (1946),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,161385.000,494084.000
ES.3449,NL.IMAER,ES.3449,ADECS (1947),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,161009.000,493960.000
ES.3450,NL.IMAER,ES.3450,ADECS (1948),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,160654.000,494142.000
ES.3451,NL.IMAER,ES.3451,ADECS (1949),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,160394.000,494443.000
ES.3452,NL.IMAER,ES.3452,ADECS (1950),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,160302.000,494823.000
ES.3453,NL.IMAER,ES.3453,ADECS (1951),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,160505.000,495165.000
ES.3454,NL.IMAER,ES.3454,ADECS (1952),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,160800.000,495435.000
ES.3455,NL.IMAER,ES.3455,ADECS (1953),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,161094.000,495706.000
ES.3456,NL.IMAER,ES.3456,ADECS (1954),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,161389.000,495976.000
ES.3457,NL.IMAER,ES.3457,ADECS (1955),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,161684.000,496247.000
ES.3458,NL.IMAER,ES.3458,ADECS (1956),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,161978.000,496518.000
ES.3459,NL.IMAER,ES.3459,ADECS (1957),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,162273.000,496788.000
ES.3460,NL.IMAER,ES.3460,ADECS (1958),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,162567.000,497059.000
ES.3461,NL.IMAER,ES.3461,ADECS (1959),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,162862.000,497329.000
ES.3462,NL.IMAER,ES.3462,ADECS (1960),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,163157.000,497600.000
ES.3463,NL.IMAER,ES.3463,ADECS (1961),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,163452.000,497870.000
ES.3464,NL.IMAER,ES.3464,ADECS (1962),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,163746.000,498141.000
ES.3465,NL.IMAER,ES.3465,ADECS (1963),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,164041.000,498411.000
ES.3466,NL.IMAER,ES.3466,ADECS (1964),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,164336.000,498682.000
ES.3467,NL.IMAER,ES.3467,ADECS (1965),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,164642.000,498932.000
ES.3468,NL.IMAER,ES.3468,ADECS (1966),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0774,0,0)",0.077400,165022.000,498997.000
ES.3469,NL.IMAER,ES.3469,ADECS (1967),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0206,0,0)",0.020600,165355.000,498779.000
ES.3470,NL.IMAER,ES.3470,ADECS (1968),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0206,0,0)",0.020600,165593.000,498466.000
ES.3471,NL.IMAER,ES.3471,ADECS (1969),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0236,0,0)",0.023600,165392.000,497762.000
ES.3472,NL.IMAER,ES.3472,ADECS (1970),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0236,0,0)",0.023600,165098.000,497491.000
ES.3473,NL.IMAER,ES.3473,ADECS (1971),0.000000000000000,152.000000000000000,CONTINUOUS,"(4:0,0.0236,0,0)",0.023600,164803.000,497221.000
